image_id,product_id,filename,relative_path,category,master_category,sub_category,article_type,gender,base_colour,season,year,usage,product_display_name,width,height,file_size_bytes
32335,32335,32335.jpg,data/images/32335.jpg,Accessories,Accessories,Watches,Watches,Men,Silver,Winter,2016,Casual,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,60,80,27334
25382,25382,25382.jpg,data/images/25382.jpg,Apparel,Apparel,Innerwear,Innerwear Vests,Men,White,Summer,2016,Casual,Levis Men White Innerwear Vest,60,80,16359
56670,56670,56670.jpg,data/images/56670.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016,Casual,Maxima Men Black Dial Watch,60,80,34480
5092,5092,5092.jpg,data/images/5092.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Purple,Summer,2011,Casual,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,60,80,19826
10859,10859,10859.jpg,data/images/10859.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Fall,2011,Casual,Wrangler Men Furious Rides Navy Blue T-Shirts,60,80,2060
59638,59638,59638.jpg,data/images/59638.jpg,Apparel,Apparel,Saree,Sarees,Women,Green,Fall,2012,Ethnic,FNF Green Wedding Collection Sari,60,80,17222
15517,15517,15517.jpg,data/images/15517.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Red,Fall,2011,Casual,Rockport Men LLandro Red Casual Shoes,60,80,15158
4140,4140,4140.jpg,data/images/4140.jpg,Footwear,Footwear,Shoes,Casual Shoes,Women,Green,Winter,2015,Casual,Skechers Women Green Shoe,60,80,12791
36795,36795,36795.jpg,data/images/36795.jpg,Accessories,Accessories,Watches,Watches,Men,Silver,Winter,2016,Casual,Maxima Men Ssteele Silver Dial Watch,60,80,24409
40527,40527,40527.jpg,data/images/40527.jpg,Accessories,Accessories,Watches,Watches,Men,Gold,Winter,2016,Casual,Titan Men Gold Dial Watch,60,80,5040
10257,10257,10257.jpg,data/images/10257.jpg,Apparel,Apparel,Bottomwear,Trousers,Men,Black,Fall,2011,Formal,John Miller Men Solid Type Black Trousers,60,80,1757
24062,24062,24062.jpg,data/images/24062.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Summer,2012,Casual,Locomotive Men Navy Blue Printed T-shirt,60,80,2182
45869,45869,45869.jpg,data/images/45869.jpg,Accessories,Accessories,Watches,Watches,Men,Brown,Winter,2016,Casual,Maxima Men Brown Dial Watch,60,80,23010
11385,11385,11385.jpg,data/images/11385.jpg,Apparel,Apparel,Topwear,Sweatshirts,Women,Black,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Black Sweatshirts,60,80,3116
53130,53130,53130.jpg,data/images/53130.jpg,Footwear,Footwear,Shoes,Flats,Women,Brown,Winter,2015,Casual,Catwalk Women Brown Sandals,60,80,19820
44187,44187,44187.jpg,data/images/44187.jpg,Personal Care,Personal Care,Fragrance,Perfume and Body Mist,Women,White,Spring,2017,Casual,Nike Fragrances Women 5th Element Perfume 150 ml,60,80,17300
21510,21510,21510.jpg,data/images/21510.jpg,Accessories,Accessories,Bags,Handbags,Women,White,Winter,2015,Casual,Kiara Women Graphiti White Handbag,60,80,21450
51667,51667,51667.jpg,data/images/51667.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Grey,Winter,2016,Casual,Louis Philippe Men Grey Sunglasses,60,80,18184
22395,22395,22395.jpg,data/images/22395.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Fall,2011,Casual,Mark Taylor Men Striped Blue Shirt,60,80,1268
35322,35322,35322.jpg,data/images/35322.jpg,Accessories,Accessories,Jewellery,Earrings,Women,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,60,80,16901
6425,6425,6425.jpg,data/images/6425.jpg,Footwear,Footwear,Shoes,Casual Shoes,Unisex,Black,Summer,2011,Casual,Lotto Unisex Canvas Black Check Shoe,60,80,21185
18806,18806,18806.jpg,data/images/18806.jpg,Accessories,Accessories,Belts,Belts,Men,Tan,Summer,2011,Casual,Peter England Men Casual Tan Belt,60,80,61005
23247,23247,23247.jpg,data/images/23247.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011,Formal,Arrow Men Formal Black Shoe,60,80,15348
17072,17072,17072.jpg,data/images/17072.jpg,Accessories,Accessories,Belts,Belts,Women,Grey,Winter,2015,Casual,Lino Perros Women Weaved  Grey Belt,60,80,19127
31782,31782,31782.jpg,data/images/31782.jpg,Apparel,Apparel,Topwear,Tops,Women,Blue,Summer,2012,Casual,Lee Women Paula Blue Top,60,80,14804
42270,42270,42270.jpg,data/images/42270.jpg,Footwear,Footwear,Shoes,Casual Shoes,Unisex,Black,Summer,2012,Casual,Vans Unisex Black & Grey Classic Shoes,60,80,36920
12500,12500,12500.jpg,data/images/12500.jpg,Apparel,Apparel,Topwear,Shirts,Men,Black,Fall,2011,Casual,United Colors of Benetton Men Short Black Shirts,60,80,2024
26735,26735,26735.jpg,data/images/26735.jpg,Personal Care,Personal Care,Fragrance,Deodorant,Men,Black,Spring,2017,Casual,Reebok Men Pack of 2 Pirates of the Caribbean Deos,60,80,15769
30650,30650,30650.jpg,data/images/30650.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Summer,2012,Casual,Nike Men Printed Black T-shirt,60,80,2756
56026,56026,56026.jpg,data/images/56026.jpg,Personal Care,Personal Care,Lips,Lipstick,Women,Brown,Spring,2017,Casual,Colorbar Soft Touch Mousse Lipstick 025,60,80,19443
21948,21948,21948.jpg,data/images/21948.jpg,Accessories,Accessories,Bags,Handbags,Women,Brown,Winter,2015,Casual,Murcia Women Casual Brown Handbag,60,80,22060
32563,32563,32563.jpg,data/images/32563.jpg,Apparel,Apparel,Bottomwear,Trousers,Women,Blue,Summer,2012,Casual,ONLY Women directoire blue Trousers,60,80,1110
58980,58980,58980.jpg,data/images/58980.jpg,Personal Care,Personal Care,Fragrance,Deodorant,Women,Pink,Spring,2017,Casual,Colour me Women Flowers Deo,60,80,18367
40143,40143,40143.jpg,data/images/40143.jpg,Apparel,Apparel,Topwear,Tops,Girls,Blue,Summer,2012,Casual,Gini and Jony Girls Pretty Blossom Blue Top,60,80,19256
10633,10633,10633.jpg,data/images/10633.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Brown,Fall,2011,Formal,Carlton London Men Formal Brown Formal Shoes,60,80,12512
24406,24406,24406.jpg,data/images/24406.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Red,Summer,2012,Ethnic,Vishudh Women Red Printed Kurta,60,80,1139
4716,4716,4716.jpg,data/images/4716.jpg,Accessories,Accessories,Watches,Watches,Unisex,Black,Winter,2016,Sports,ADIDAS Unisex Response ST Analogue Black Watch,60,80,19601
21174,21174,21174.jpg,data/images/21174.jpg,Apparel,Apparel,Topwear,Tops,Women,Beige,Fall,2011,Casual,s.Oliver Women Stripes Beige Top,60,80,1992
15341,15341,15341.jpg,data/images/15341.jpg,Apparel,Apparel,Bottomwear,Shorts,Women,Pink,Fall,2011,Sports,Nike Women Solid Pink Shorts,60,80,1883
52486,52486,52486.jpg,data/images/52486.jpg,Apparel,Apparel,Innerwear,Camisoles,Women,Maroon,Winter,2015,Casual,Red Rose Maroon Camisole,60,80,17940
53554,53554,53554.jpg,data/images/53554.jpg,Apparel,Apparel,Innerwear,Boxers,Men,Multi,Summer,2016,Casual,Probase Multicoloured Printed Boxers,60,80,28728
14293,14293,14293.jpg,data/images/14293.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Fall,2011,Casual,Classic Polo Men Stripes Blue Tshirts,60,80,2092
47366,47366,47366.jpg,data/images/47366.jpg,Accessories,Accessories,Bags,Handbags,Women,Blue,Summer,2012,Casual,Baggit Women Blue Bag,60,80,15558
6041,6041,6041.jpg,data/images/6041.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Summer,2011,Casual,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,60,80,1821
23623,23623,23623.jpg,data/images/23623.jpg,Apparel,Apparel,Topwear,Tops,Girls,Pink,Fall,2011,Casual,Doodle Kids Girls Pink I love Shopping Top,60,80,1783
17416,17416,17416.jpg,data/images/17416.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Black,Fall,2011,Sports,Lotto Men Atlantica Black Sports Shoe,60,80,27733
9835,9835,9835.jpg,data/images/9835.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Grey,Fall,2011,Casual,Little Miss Women Printed Grey T-shirt,60,80,1408
29319,29319,29319.jpg,data/images/29319.jpg,Accessories,Accessories,Bags,Backpacks,Unisex,Red,Summer,2012,Casual,ADIDAS Unisex Chicago Bulls Red Backpack,60,80,20025
7193,7193,7193.jpg,data/images/7193.jpg,Apparel,Apparel,Bottomwear,Jeans,Women,Black,Fall,2011,Casual,Jealous 21 Women Black Jegging,60,80,22588
12958,12958,12958.jpg,data/images/12958.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Black,Fall,2011,Sports,ADIDAS Men Sports Black Sports Shoes,60,80,17329
27283,27283,27283.jpg,data/images/27283.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Magenta,Fall,2011,Ethnic,Mother Earth Women Magenta Kurta,60,80,1335
30234,30234,30234.jpg,data/images/30234.jpg,Footwear,Footwear,Flip Flops,Flip Flops,Men,Black,Summer,2012,Casual,Numero Uno Men Black Flip Flops,60,80,18997
9009,9009,9009.jpg,data/images/9009.jpg,Accessories,Accessories,Bags,Handbags,Women,Brown,Winter,2015,Casual,Murcia Women Snake Print Bag Brown Handbags,60,80,1453
3533,3533,3533.jpg,data/images/3533.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Summer,2011,Casual,Myntra Men's If You Don't Like Navy Blue T-shirt,60,80,31249
42614,42614,42614.jpg,data/images/42614.jpg,Accessories,Accessories,Jewellery,Jewellery Set,Women,Gold,Winter,2016,Casual,Estelle Women Earrings & Pendant Set,60,80,3410
12164,12164,12164.jpg,data/images/12164.jpg,Apparel,Apparel,Topwear,Dupatta,Women,Orange,Fall,2011,Ethnic,Aurelia Women Voile Orange Dupatta,60,80,1812
26351,26351,26351.jpg,data/images/26351.jpg,Accessories,Accessories,Watches,Watches,Women,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8472,60,80,2498
17624,17624,17624.jpg,data/images/17624.jpg,Apparel,Apparel,Bottomwear,Track Pants,Men,Navy Blue,Fall,2011,Sports,ADIDAS Men Solid Navy Blue Track Pant,60,80,2110
47154,47154,47154.jpg,data/images/47154.jpg,Apparel,Apparel,Bottomwear,Capris,Girls,Black,Summer,2012,Casual,Gini and Jony Girls Black Capris,60,80,19580
35574,35574,35574.jpg,data/images/35574.jpg,Footwear,Footwear,Flip Flops,Flip Flops,Men,Red,Summer,2013,Casual,Gliders Men Esquire Red Flip Flops,60,80,21741
46086,46086,46086.jpg,data/images/46086.jpg,Footwear,Footwear,Shoes,Sports Shoes,Women,Lavender,Summer,2012,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,60,80,19196
51031,51031,51031.jpg,data/images/51031.jpg,Apparel,Apparel,Innerwear,Bra,Women,White,Summer,2017,Casual,Enamor White Bra,60,80,18460
13284,13284,13284.jpg,data/images/13284.jpg,Apparel,Apparel,Bottomwear,Shorts,Men,Black,Fall,2011,Casual,Gini and Jony Kids Boys Solid Black Shorts,60,80,1617
54543,54543,54543.jpg,data/images/54543.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,White,Fall,2012,Casual,F Sports Men White Outlander Sports Shoes,60,80,22140
55491,55491,55491.jpg,data/images/55491.jpg,Personal Care,Personal Care,Lips,Lip Gloss,Women,Brown,Spring,2017,Casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,60,80,18595
26163,26163,26163.jpg,data/images/26163.jpg,Apparel,Apparel,Bottomwear,Trousers,Men,Grey,Summer,2012,Formal,John Miller Men Dark Grey Trousers,60,80,2181
3701,3701,3701.jpg,data/images/3701.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Black,Summer,2011,Casual,Tantra Women Flower Heart Black Long T-shirt,60,80,22813
29917,29917,29917.jpg,data/images/29917.jpg,Accessories,Accessories,Watches,Watches,Men,White,Winter,2016,Casual,Police Men White Dial Watch PL12698JS,60,80,26231
42426,42426,42426.jpg,data/images/42426.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Sea Green,Summer,2012,Ethnic,Aurelia Women Sea Green Kurta,60,80,3228
32751,32751,32751.jpg,data/images/32751.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Summer,2012,Casual,FILA Men Liga II Black Shoes,60,80,21845
56214,56214,56214.jpg,data/images/56214.jpg,Accessories,Accessories,Jewellery,Earrings,Women,Gold,Winter,2016,Casual,Estelle Women Gold Earrings,60,80,2437
10401,10401,10401.jpg,data/images/10401.jpg,Apparel,Apparel,Topwear,Tops,Women,Purple,Fall,2011,Casual,Jealous 21 Women Uaine Purple Tops,60,80,1427
40371,40371,40371.jpg,data/images/40371.jpg,Apparel,Apparel,Bottomwear,Jeans,Women,Navy Blue,Summer,2012,Casual,Tokyo Talkies Women Navy Slim Fit Jeans,60,80,2750
21346,21346,21346.jpg,data/images/21346.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Gold,Winter,2016,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,60,80,18447
45603,45603,45603.jpg,data/images/45603.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Summer,2012,Formal,Arrow Men Black Formal Shoes,60,80,13754
4524,4524,4524.jpg,data/images/4524.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Black,Summer,2011,Sports,Puma Men's YugoRun Black White Shoe,60,80,15519
37223,37223,37223.jpg,data/images/37223.jpg,Apparel,Apparel,Topwear,Tops,Women,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Top,60,80,23001
53766,53766,53766.jpg,data/images/53766.jpg,Apparel,Apparel,Topwear,Tshirts,Men,White,Summer,2012,Casual,Puma Men White and Navy Blue T-shirt,60,80,24467
25520,25520,25520.jpg,data/images/25520.jpg,Apparel,Apparel,Topwear,Tops,Girls,White,Fall,2011,Casual,Doodle Kids Girls City Chic White Top,60,80,2553
32597,32597,32597.jpg,data/images/32597.jpg,Apparel,Apparel,Topwear,Tops,Women,Black,Summer,2012,Casual,ONLY Women Black Top,60,80,23952
58974,58974,58974.jpg,data/images/58974.jpg,Personal Care,Personal Care,Fragrance,Deodorant,Men,Gold,Spring,2017,Casual,Colour me Men Gold Deo,60,80,17663
33445,33445,33445.jpg,data/images/33445.jpg,Accessories,Accessories,Wallets,Wallets,Women,Black,Summer,2012,Casual,Baggit Women Lamboo Mayur Black Wallet,60,80,17637
57100,57100,57100.jpg,data/images/57100.jpg,Apparel,Apparel,Topwear,Tops,Women,Pink,Summer,2012,Casual,Elle Women Dark Pink Top,60,80,21826
36137,36137,36137.jpg,data/images/36137.jpg,Footwear,Footwear,Shoes,Sports Shoes,Women,Pink,Summer,2012,Sports,Nike Women Free Run Pink Sports Shoes,60,80,15203
41859,41859,41859.jpg,data/images/41859.jpg,Footwear,Footwear,Sandal,Sandals,Men,Black,Summer,2016,Casual,Estd. 1977 Men Black Sandals,60,80,20057
21180,21180,21180.jpg,data/images/21180.jpg,Footwear,Footwear,Flip Flops,Flip Flops,Men,Black,Summer,2011,Casual,ADIDAS Men Adi Cells Black Flip Flops,60,80,22334
39943,39943,39943.jpg,data/images/39943.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Brown,Summer,2013,Casual,GAS Men Brown Count Casual Shoes,60,80,14027
52472,52472,52472.jpg,data/images/52472.jpg,Apparel,Apparel,Loungewear and Nightwear,Bath Robe,Women,Pink,Winter,2015,Casual,Red Rose Women White & Pink Polka Dot Print Bath Robe,60,80,17835
58148,58148,58148.jpg,data/images/58148.jpg,Accessories,Accessories,Headwear,Caps,Unisex,White,Fall,2012,Casual,Puma Unisex White Cap,60,80,16689
20052,20052,20052.jpg,data/images/20052.jpg,Accessories,Accessories,Mufflers,Mufflers,Women,Yellow,Fall,2011,Casual,United Colors Of Benetton Women Yellow Muffler,60,80,1189
5630,5630,5630.jpg,data/images/5630.jpg,Footwear,Footwear,Flip Flops,Flip Flops,Women,Blue,Summer,2011,Casual,ADIDAS Women's Adi Groove Blue Flip Flop,60,80,1957
44517,44517,44517.jpg,data/images/44517.jpg,Footwear,Footwear,Flip Flops,Flip Flops,Men,Brown,Summer,2013,Casual,Coolers Men Brown Pokar Flip Flops,60,80,18552
47392,47392,47392.jpg,data/images/47392.jpg,Accessories,Accessories,Bags,Handbags,Women,Beige,Fall,2012,Casual,Baggit Women Beige Bag,60,80,19970
50325,50325,50325.jpg,data/images/50325.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Navy Blue,Summer,2012,Ethnic,Aurelia Women Navy Blue Kurta,60,80,21178
8913,8913,8913.jpg,data/images/8913.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,White,Fall,2011,Sports,Puma Men Cabana Racer Sketch White Sports Shoes,60,80,2629
16530,16530,16530.jpg,data/images/16530.jpg,Apparel,Apparel,Topwear,Shirts,Men,Red,Fall,2011,Casual,Locomotive Men Check Red Shirt,60,80,1265
22705,22705,22705.jpg,data/images/22705.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,White,Fall,2011,Casual,Nike Men White Capri II Casual Shoe,60,80,23787
7167,7167,7167.jpg,data/images/7167.jpg,Apparel,Apparel,Topwear,Shirts,Men,Purple,Fall,2011,Casual,Scullers Men Scul Purple White Shirt,60,80,1398
46240,46240,46240.jpg,data/images/46240.jpg,Apparel,Apparel,Topwear,Tunics,Women,White,Summer,2012,Casual,Fusion Beats Women White Printed Tunic,60,80,4422
27277,27277,27277.jpg,data/images/27277.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Green,Fall,2011,Ethnic,Mother Earth Women Blue Kurta,60,80,20062
13042,13042,13042.jpg,data/images/13042.jpg,Footwear,Footwear,Shoes,Flats,Women,Brown,Winter,2012,Casual,Inc 5 Women Brown Heels,60,80,12539
6889,6889,6889.jpg,data/images/6889.jpg,Apparel,Apparel,Topwear,Jackets,Women,Cream,Summer,2011,Casual,Forever New Women Stone Cream Jacket,60,80,1734
31312,31312,31312.jpg,data/images/31312.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Peach,Summer,2012,Ethnic,W Women Peach Kurta,60,80,2578
12190,12190,12190.jpg,data/images/12190.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Fall,2011,Casual,Basics Men Blue Slim Fit Checked Shirt,60,80,26771
55657,55657,55657.jpg,data/images/55657.jpg,Footwear,Footwear,Shoes,Heels,Women,Gold,Winter,2015,Casual,Catwalk Women Golden Wedges,60,80,20319
19578,19578,19578.jpg,data/images/19578.jpg,Apparel,Apparel,Topwear,Tops,Women,Purple,Summer,2011,Casual,United Colors of Benetton Women Solid Purple Top,60,80,2159
27879,27879,27879.jpg,data/images/27879.jpg,Apparel,Apparel,Topwear,Tops,Women,Blue,Summer,2012,Casual,Scullers For Her Women Blue Top,60,80,1889
34452,34452,34452.jpg,data/images/34452.jpg,Footwear,Footwear,Shoes,Flats,Women,Copper,Winter,2012,Casual,Rocia Women Copper Sandals,60,80,15317
6287,6287,6287.jpg,data/images/6287.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Yellow,Summer,2011,Casual,Classic Polo Men's Swiss Yellow T-shirt,60,80,23623
7355,7355,7355.jpg,data/images/7355.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Fall,2011,Casual,Tantra Men's Black Sabbath Navy T-shirt,60,80,2121
46072,46072,46072.jpg,data/images/46072.jpg,Accessories,Accessories,Belts,Belts,Men,Black,Summer,2012,Casual,Lino Perros Men Black Leather Belt,60,80,19908
22537,22537,22537.jpg,data/images/22537.jpg,Footwear,Footwear,Sandal,Sandals,Men,Tan,Summer,2013,Casual,Gas Men Eldorado Tan Casual  Sandals,60,80,15595
28831,28831,28831.jpg,data/images/28831.jpg,Apparel,Apparel,Innerwear,Briefs,Women,Brown,Summer,2017,Casual,Enamor Women Pack of 3 Mid-Rise Bikini Brief,60,80,4008
43500,43500,43500.jpg,data/images/43500.jpg,Apparel,Apparel,Topwear,Tshirts,Men,White,Summer,2012,Casual,French Connection Men White T-shirt,60,80,3040
2627,2627,2627.jpg,data/images/2627.jpg,Footwear,Footwear,Shoes,Flats,Women,Silver,Fall,2010,Casual,Carlton London Women Wedge Silver Sandal,60,80,1344
27045,27045,27045.jpg,data/images/27045.jpg,Accessories,Accessories,Bags,Clutches,Women,Off White,Summer,2012,Casual,Yelloe Off White Fur Zip Clutch,60,80,13577
13270,13270,13270.jpg,data/images/13270.jpg,Apparel,Apparel,Topwear,Tops,Women,White,Fall,2011,Casual,Palm Tree Kids Girls Printed White Tops,60,80,1574
18698,18698,18698.jpg,data/images/18698.jpg,Apparel,Apparel,Innerwear,Briefs,Men,Grey,Summer,2016,Casual,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,60,80,25471
55465,55465,55465.jpg,data/images/55465.jpg,Personal Care,Personal Care,Lips,Lipstick,Women,Red,Spring,2017,Casual,Revlon Super Lusterous Lipstick 304,60,80,2811
26197,26197,26197.jpg,data/images/26197.jpg,Personal Care,Personal Care,Fragrance,Perfume and Body Mist,Men,Green,Spring,2017,Casual,Formula 1 Go Men Perfume,60,80,20560
31120,31120,31120.jpg,data/images/31120.jpg,Apparel,Apparel,Topwear,Tops,Girls,Pink,Summer,2012,Casual,Palm Tree Girls Pink Top,60,80,1859
25712,25712,25712.jpg,data/images/25712.jpg,Accessories,Accessories,Headwear,Caps,Unisex,Blue,Summer,2012,Sports,ADIDAS Unisex Blue Cap,60,80,20597
11527,11527,11527.jpg,data/images/11527.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Olive,Fall,2011,Casual,United Colors of Benetton Men Olive Tshirts,60,80,2194
14869,14869,14869.jpg,data/images/14869.jpg,Accessories,Accessories,Wallets,Wallets,Men,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Wallets,60,80,10353
40385,40385,40385.jpg,data/images/40385.jpg,Apparel,Apparel,Topwear,Tops,Women,Yellow,Summer,2012,Casual,Tokyo Talkies Women Yellow Top,60,80,2441
15187,15187,15187.jpg,data/images/15187.jpg,Apparel,Apparel,Topwear,Tshirts,Men,White,Fall,2011,Casual,Arrow Sport Men Solid White Polo Tshirts,60,80,2102
5402,5402,5402.jpg,data/images/5402.jpg,Footwear,Footwear,Shoes,Sports Shoes,Women,Purple,,2011,Sports,Kalenji Ekiden 200 Wn Purple 2011,60,80,1438
44725,44725,44725.jpg,data/images/44725.jpg,Footwear,Footwear,Flip Flops,Flip Flops,Women,Orange,Summer,2012,Casual,Lotto Women Coral Elegant Flip Flops,60,80,19659
14055,14055,14055.jpg,data/images/14055.jpg,Apparel,Apparel,Topwear,Shirts,Men,Green,Fall,2011,Casual,Flying Machine Men Check Green Shirts,60,80,1261
20260,20260,20260.jpg,data/images/20260.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Fall,2011,Casual,Wrangler Men Applique Navy Blue Tshirt,60,80,2252
7731,7731,7731.jpg,data/images/7731.jpg,Footwear,Footwear,Flip Flops,Flip Flops,Men,Grey,Winter,2011,Casual,Puma Men's Winglet II Grey Yellow White Flip Flop,60,80,1870
