condition,model,reranked,query_type,variation_type,query_id,query_path,category,relevant_count,relevant_catalog_item_ids,retrieved_catalog_item_ids,hits_top5,P@1,P@5,P@10,R@1,R@5,R@10,Hit@1,Hit@5,Hit@10,MRR,embedding_latency_ms,search_latency_ms,rerank_latency_ms,total_latency_ms
CLIP baseline — clean test,CLIP,False,clean,clean,test_q087,data/images/13355.jpg,Footwear,2,"[14912, 14911]","[22995, 11263, 22889, 38851, 14289, 26677, 7543, 24745, 33895, 11051]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.02,17.65,0.047,142.72
CLIP baseline — clean test,CLIP,False,clean,clean,test_q088,data/images/34593.jpg,Apparel,1,[15622],"[16302, 37003, 31430, 17234, 16339, 20960, 30879, 16432, 30338, 38549]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.91,17.77,0.041,132.73
CLIP baseline — clean test,CLIP,False,clean,clean,test_q089,data/images/7910.jpg,Apparel,2,"[15882, 15883]","[17267, 4100, 31003, 43687, 3461, 27918, 9171, 27919, 27920, 31637]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.5,18.61,0.039,144.15
CLIP baseline — clean test,CLIP,False,clean,clean,test_q090,data/images/13389.jpg,Apparel,4,"[15992, 15993, 15994, 15995]","[37767, 11506, 22797, 2741, 2740, 15993, 11510, 11507, 37035, 10523]",0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.0,1.0,0.1667,138.64,17.22,0.042,155.91
CLIP baseline — clean test,CLIP,False,clean,clean,test_q091,data/images/41976.jpg,Apparel,2,"[16242, 16243]","[16243, 16242, 10569, 10568, 30874, 30873, 27493, 1545, 661, 25513]",2,1.0,0.4,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,113.05,17.77,0.045,130.86
CLIP baseline — clean test,CLIP,False,clean,clean,test_q092,data/images/12519.jpg,Footwear,1,[16357],"[5810, 1907, 11093, 15939, 26788, 11089, 11090, 35541, 2653, 9147]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.01,18.19,0.043,132.24
CLIP baseline — clean test,CLIP,False,clean,clean,test_q093,data/images/39656.jpg,Footwear,8,"[16514, 16515, 16516, 16517, 16518, 16519, 16520, 16521]","[16520, 16515, 16518, 16521, 16514, 5189, 13233, 16517, 33145, 16519]",5,1.0,1.0,0.7,0.125,0.625,0.875,1.0,1.0,1.0,1.0,115.12,18.03,0.047,133.2
CLIP baseline — clean test,CLIP,False,clean,clean,test_q094,data/images/51165.jpg,Accessories,4,"[16868, 16869, 16870, 16871]","[43031, 13795, 16869, 26353, 18606, 18603, 14012, 14014, 19514, 21478]",1,0.0,0.2,0.1,0.0,0.25,0.25,0.0,1.0,1.0,0.3333,116.21,17.37,0.047,133.63
CLIP baseline — clean test,CLIP,False,clean,clean,test_q095,data/images/51843.jpg,Accessories,5,"[16942, 16943, 16944, 16945, 16946]","[16942, 11598, 40657, 20214, 4153, 4140, 4175, 20212, 2188, 4143]",1,1.0,0.2,0.1,0.2,0.2,0.2,1.0,1.0,1.0,1.0,112.32,18.09,0.042,130.45
CLIP baseline — clean test,CLIP,False,clean,clean,test_q096,data/images/21610.jpg,Apparel,4,"[17040, 17041, 17038, 17039]","[35589, 471, 17039, 17040, 41365, 472, 1828, 4469, 1830, 22119]",2,0.0,0.4,0.2,0.0,0.5,0.5,0.0,1.0,1.0,0.3333,110.19,17.75,0.043,127.98
CLIP baseline — clean test,CLIP,False,clean,clean,test_q097,data/images/40232.jpg,Accessories,4,"[17056, 17057, 17058, 17055]","[17057, 19485, 4981, 34341, 29328, 28387, 35358, 9062, 20921, 11176]",1,1.0,0.2,0.1,0.25,0.25,0.25,1.0,1.0,1.0,1.0,123.13,17.81,0.041,140.97
CLIP baseline — clean test,CLIP,False,clean,clean,test_q098,data/images/30515.jpg,Apparel,1,[17491],"[26013, 38922, 35784, 11074, 8521, 1749, 22121, 835, 17491, 1748]",0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.1111,114.1,17.51,0.043,131.65
CLIP baseline — clean test,CLIP,False,clean,clean,test_q099,data/images/24921.jpg,Apparel,7,"[17554, 17555, 17556, 17557, 17558, 17559, 17560]","[19395, 7090, 1838, 754, 3470, 13086, 16614, 4551, 689, 1836]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.8,17.55,0.042,151.39
CLIP baseline — clean test,CLIP,False,clean,clean,test_q100,data/images/23563.jpg,Personal Care,1,[17959],"[17959, 21833, 21592, 19357, 17841, 19546, 19356, 26083, 21835, 28240]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116.5,17.52,0.049,134.07
CLIP baseline — clean test,CLIP,False,clean,clean,test_q101,data/images/48074.jpg,Apparel,1,[18596],"[21984, 27829, 18596, 42407, 16973, 31663, 13990, 15264, 33831, 3825]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.3333,110.13,18.3,0.076,128.5
CLIP baseline — clean test,CLIP,False,clean,clean,test_q102,data/images/26239.jpg,Apparel,1,[18615],"[12213, 7265, 12217, 10611, 3951, 7464, 9913, 18534, 4176, 32395]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.82,18.01,0.042,132.88
CLIP baseline — clean test,CLIP,False,clean,clean,test_q103,data/images/18536.jpg,Footwear,1,[18619],"[18619, 20849, 32885, 39081, 34337, 35545, 27107, 43941, 13750, 28228]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,133.38,17.26,0.043,150.68
CLIP baseline — clean test,CLIP,False,clean,clean,test_q104,data/images/49555.jpg,Accessories,6,"[18825, 18826, 18827, 18828, 18829, 18830]","[11649, 15758, 8983, 28865, 22815, 43483, 65, 41414, 29407, 46]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.37,18.04,0.044,148.45
CLIP baseline — clean test,CLIP,False,clean,clean,test_q105,data/images/16002.jpg,Apparel,1,[18914],"[18914, 9520, 26848, 9258, 19019, 29795, 22034, 16277, 24613, 22295]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113.49,17.65,0.042,131.18
CLIP baseline — clean test,CLIP,False,clean,clean,test_q106,data/images/22652.jpg,Accessories,1,[18941],"[18941, 17271, 31836, 34476, 42722, 38756, 40319, 17578, 876, 28876]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,111.16,18.07,0.044,129.27
CLIP baseline — clean test,CLIP,False,clean,clean,test_q107,data/images/32864.jpg,Accessories,2,"[19235, 19236]","[5593, 19474, 19236, 19003, 19235, 12074, 12076, 38610, 5595, 9849]",2,0.0,0.4,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.3333,115.58,17.66,0.043,133.28
CLIP baseline — clean test,CLIP,False,clean,clean,test_q108,data/images/48407.jpg,Apparel,1,[19245],"[6444, 15780, 18438, 14735, 11149, 7349, 13109, 25683, 33913, 35873]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.16,17.3,0.043,128.51
CLIP baseline — clean test,CLIP,False,clean,clean,test_q109,data/images/9719.jpg,Footwear,1,[19459],"[25288, 5675, 23241, 37593, 25795, 21320, 23446, 849, 14508, 408]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.74,17.83,0.052,135.63
CLIP baseline — clean test,CLIP,False,clean,clean,test_q110,data/images/38931.jpg,Apparel,2,"[19549, 19550]","[19550, 19549, 35340, 26033, 22967, 22965, 26032, 7292, 5532, 5530]",2,1.0,0.4,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,130.29,17.67,0.04,148.0
CLIP baseline — clean test,CLIP,False,clean,clean,test_q111,data/images/43321.jpg,Apparel,5,"[19639, 19640, 19641, 19642, 19643]","[16042, 19642, 13626, 29505, 11719, 7321, 43438, 22306, 30628, 8004]",1,0.0,0.2,0.1,0.0,0.2,0.2,0.0,1.0,1.0,0.5,115.34,17.54,0.044,132.92
CLIP baseline — clean test,CLIP,False,clean,clean,test_q112,data/images/48070.jpg,Apparel,1,[19666],"[17521, 22334, 30451, 7661, 12893, 16974, 695, 15781, 8326, 7515]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.75,17.52,0.044,132.31
CLIP baseline — clean test,CLIP,False,clean,clean,test_q113,data/images/48248.jpg,Apparel,2,"[19681, 19682]","[35511, 33698, 19681, 41967, 7220, 41510, 24093, 11438, 25860, 36517]",1,0.0,0.2,0.1,0.0,0.5,0.5,0.0,1.0,1.0,0.3333,115.41,17.57,0.043,133.02
CLIP baseline — clean test,CLIP,False,clean,clean,test_q114,data/images/18220.jpg,Accessories,3,"[19717, 19718, 19719]","[19718, 27895, 21521, 19169, 35397, 43017, 36645, 21523, 33737, 41016]",1,1.0,0.2,0.1,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,123.2,19.48,0.046,142.72
CLIP baseline — clean test,CLIP,False,clean,clean,test_q115,data/images/32005.jpg,Accessories,3,"[20029, 20030, 20031]","[19518, 24237, 23618, 20030, 19515, 19513, 21103, 20216, 14403, 20031]",1,0.0,0.2,0.2,0.0,0.3333,0.6667,0.0,1.0,1.0,0.25,123.22,17.76,0.043,141.02
CLIP baseline — clean test,CLIP,False,clean,clean,test_q116,data/images/48218.jpg,Accessories,5,"[20463, 20464, 20465, 20466, 20467]","[42829, 22888, 25891, 41653, 11480, 20463, 16281, 15407, 11482, 20192]",0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,1.0,0.1667,139.96,18.02,0.043,158.02
CLIP baseline — clean test,CLIP,False,clean,clean,test_q117,data/images/31819.jpg,Accessories,2,"[20589, 20590]","[20997, 20589, 20590, 12251, 5546, 43560, 23572, 24372, 7591, 14161]",2,0.0,0.4,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5,113.34,18.03,0.044,131.41
CLIP baseline — clean test,CLIP,False,clean,clean,test_q118,data/images/35645.jpg,Footwear,5,"[20622, 20623, 20624, 20625, 20626]","[20623, 402, 6689, 9198, 43353, 35628, 704, 22650, 705, 15834]",1,1.0,0.2,0.1,0.2,0.2,0.2,1.0,1.0,1.0,1.0,114.09,17.7,0.045,131.83
CLIP baseline — clean test,CLIP,False,clean,clean,test_q119,data/images/58194.jpg,Accessories,4,"[21003, 21004, 21005, 21006]","[12005, 41176, 39577, 20585, 18900, 26548, 20756, 7148, 10452, 19572]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.15,17.81,0.042,133.01
CLIP baseline — clean test,CLIP,False,clean,clean,test_q120,data/images/45535.jpg,Apparel,1,[21137],"[37535, 21137, 26241, 15768, 32791, 10422, 34080, 18645, 777, 16913]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.5,110.39,17.87,0.041,128.3
CLIP baseline — clean test,CLIP,False,clean,clean,test_q121,data/images/20015.jpg,Apparel,1,[21210],"[28146, 24494, 32331, 38295, 7091, 26736, 43554, 17533, 11054, 13959]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.88,17.88,0.044,131.8
CLIP baseline — clean test,CLIP,False,clean,clean,test_q122,data/images/17183.jpg,Apparel,2,"[21565, 21566]","[16111, 11595, 17858, 21035, 21036, 7268, 23527, 36671, 34421, 30282]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.58,17.06,0.041,129.68
CLIP baseline — clean test,CLIP,False,clean,clean,test_q123,data/images/19876.jpg,Footwear,1,[22086],"[11030, 31983, 38257, 12727, 42783, 4339, 8137, 14047, 22430, 22562]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.26,17.74,0.043,133.05
CLIP baseline — clean test,CLIP,False,clean,clean,test_q124,data/images/32228.jpg,Apparel,1,[22598],"[6174, 38838, 11364, 36650, 1595, 39383, 20828, 16499, 20433, 34153]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.4,17.61,0.044,136.05
CLIP baseline — clean test,CLIP,False,clean,clean,test_q125,data/images/30555.jpg,Accessories,1,[22604],"[39622, 22604, 197, 39673, 19620, 21083, 20497, 10351, 1113, 42759]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.5,113.36,17.81,0.042,131.22
CLIP baseline — clean test,CLIP,False,clean,clean,test_q126,data/images/7914.jpg,Apparel,1,[22945],"[31974, 35316, 22003, 38264, 3951, 17353, 26088, 11466, 18640, 22945]",0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.1,112.56,16.89,0.044,129.49
CLIP baseline — clean test,CLIP,False,clean,clean,test_q127,data/images/40929.jpg,Apparel,4,"[22968, 22965, 22966, 22967]","[22967, 22965, 5532, 5530, 26487, 19550, 20836, 5531, 26032, 26033]",2,1.0,0.4,0.2,0.25,0.5,0.5,1.0,1.0,1.0,1.0,112.52,17.13,0.053,129.7
CLIP baseline — clean test,CLIP,False,clean,clean,test_q128,data/images/50485.jpg,Apparel,3,"[23089, 23090, 23091]","[37787, 23090, 23596, 37496, 25009, 18907, 26629, 33213, 21075, 24818]",1,0.0,0.2,0.1,0.0,0.3333,0.3333,0.0,1.0,1.0,0.5,109.88,17.54,0.045,127.47
CLIP baseline — clean test,CLIP,False,clean,clean,test_q129,data/images/47600.jpg,Footwear,1,[23100],"[43313, 4313, 37665, 10042, 3664, 20652, 6132, 10044, 29678, 9444]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.31,17.55,0.042,130.9
CLIP baseline — clean test,CLIP,False,clean,clean,test_q130,data/images/24160.jpg,Apparel,1,[23123],"[39022, 17830, 39021, 23123, 10997, 37622, 20264, 10587, 15851, 9316]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.25,113.25,17.83,0.042,131.12
CLIP baseline — clean test,CLIP,False,clean,clean,test_q131,data/images/30907.jpg,Apparel,2,"[23224, 23223]","[23223, 36521, 23224, 5248, 19945, 10739, 6801, 35005, 33666, 15169]",2,1.0,0.4,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,131.79,20.69,0.042,152.53
CLIP baseline — clean test,CLIP,False,clean,clean,test_q132,data/images/25871.jpg,Accessories,2,"[23440, 23441]","[37717, 20137, 23440, 7110, 37716, 23441, 29943, 13342, 10851, 24051]",1,0.0,0.2,0.2,0.0,0.5,1.0,0.0,1.0,1.0,0.3333,109.07,18.27,0.042,127.38
CLIP baseline — clean test,CLIP,False,clean,clean,test_q133,data/images/26068.jpg,Apparel,1,[23499],"[9482, 3411, 9489, 9486, 24120, 8470, 16368, 22096, 4703, 22766]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.49,17.21,0.052,127.75
CLIP baseline — clean test,CLIP,False,clean,clean,test_q134,data/images/55825.jpg,Apparel,3,"[23592, 23593, 23591]","[21998, 21267, 21997, 7023, 21145, 34654, 21268, 8350, 10741, 34855]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.48,17.53,0.043,130.05
CLIP baseline — clean test,CLIP,False,clean,clean,test_q135,data/images/51592.jpg,Apparel,1,[23691],"[28927, 9937, 13318, 25629, 14205, 14643, 15125, 29855, 3214, 40243]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.24,17.57,0.042,129.85
CLIP baseline — clean test,CLIP,False,clean,clean,test_q136,data/images/59008.jpg,Footwear,2,"[23901, 23902]","[30208, 23931, 43945, 22889, 7987, 38017, 23901, 15652, 32470, 5914]",0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,1.0,0.1429,133.11,17.51,0.042,150.66
CLIP baseline — clean test,CLIP,False,clean,clean,test_q137,data/images/12926.jpg,Footwear,2,"[23924, 23925]","[24192, 27264, 8516, 1601, 893, 618, 24255, 12876, 25604, 6199]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.32,18.09,0.042,132.45
CLIP baseline — clean test,CLIP,False,clean,clean,test_q138,data/images/18241.jpg,Apparel,4,"[24128, 24129, 24130, 24131]","[16330, 24129, 24131, 24567, 29250, 11722, 25482, 9576, 17608, 38505]",2,0.0,0.4,0.2,0.0,0.5,0.5,0.0,1.0,1.0,0.5,113.55,17.06,0.041,130.65
CLIP baseline — clean test,CLIP,False,clean,clean,test_q139,data/images/44791.jpg,Apparel,1,[24171],"[24171, 13081, 17903, 13346, 35303, 35304, 33382, 33952, 17902, 11560]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,118.43,17.95,0.041,136.42
CLIP baseline — clean test,CLIP,False,clean,clean,test_q140,data/images/13650.jpg,Footwear,1,[24440],"[40260, 35906, 24440, 8012, 36636, 19683, 22182, 32300, 26012, 25260]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.3333,114.64,17.52,0.044,132.21
CLIP baseline — clean test,CLIP,False,clean,clean,test_q141,data/images/56855.jpg,Apparel,1,[24547],"[26896, 25737, 6328, 14464, 6210, 28520, 22198, 9146, 18778, 25133]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,17.93,0.043,133.48
CLIP baseline — clean test,CLIP,False,clean,clean,test_q142,data/images/45025.jpg,Accessories,1,[24707],"[24707, 27049, 25127, 42189, 43465, 26729, 41202, 3688, 27557, 9457]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113.78,17.9,0.043,131.72
CLIP baseline — clean test,CLIP,False,clean,clean,test_q143,data/images/10643.jpg,Apparel,1,[24733],"[24733, 43499, 27124, 38724, 41267, 43884, 43883, 9729, 9728, 9727]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115.98,17.49,0.044,133.52
CLIP baseline — clean test,CLIP,False,clean,clean,test_q144,data/images/32511.jpg,Footwear,1,[25214],"[13855, 12758, 11791, 13401, 12993, 12996, 35292, 12761, 11783, 13858]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.24,18.13,0.054,128.43
CLIP baseline — clean test,CLIP,False,clean,clean,test_q145,data/images/25160.jpg,Accessories,1,[25679],"[13440, 5361, 10448, 23061, 1902, 11046, 13439, 34160, 40748, 37986]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,17.86,0.043,130.91
CLIP baseline — clean test,CLIP,False,clean,clean,test_q146,data/images/48752.jpg,Accessories,6,"[25777, 25778, 25779, 25780, 25781, 25782]","[25781, 25780, 25782, 325, 2911, 3599, 363, 3552, 19000, 3560]",3,1.0,0.6,0.3,0.1667,0.5,0.5,1.0,1.0,1.0,1.0,133.04,18.21,0.043,151.29
CLIP baseline — clean test,CLIP,False,clean,clean,test_q147,data/images/58235.jpg,Accessories,2,"[26218, 26219]","[15841, 15846, 9182, 13211, 15845, 21490, 37971, 23353, 24800, 13823]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.95,17.85,0.041,132.84
CLIP baseline — clean test,CLIP,False,clean,clean,test_q148,data/images/13466.jpg,Apparel,2,"[26277, 26278]","[29528, 11004, 631, 4198, 31450, 41600, 28676, 15877, 19954, 36318]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.65,16.84,0.042,128.53
CLIP baseline — clean test,CLIP,False,clean,clean,test_q149,data/images/13291.jpg,Apparel,1,[26384],"[26384, 35978, 6551, 6549, 39468, 11796, 39969, 9928, 9927, 9299]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,111.28,17.46,0.044,128.78
CLIP baseline — clean test,CLIP,False,clean,clean,test_q150,data/images/43972.jpg,Personal Care,1,[26423],"[26423, 13921, 2240, 34607, 25559, 39474, 33366, 6564, 17362, 41987]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.26,17.91,0.043,127.21
CLIP baseline — clean test,CLIP,False,clean,clean,test_q151,data/images/50962.jpg,Apparel,3,"[26600, 26598, 26599]","[27508, 27507, 12702, 27505, 13052, 21214, 9334, 19216, 5479, 4634]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.59,17.77,0.044,132.4
CLIP baseline — clean test,CLIP,False,clean,clean,test_q152,data/images/20818.jpg,Footwear,2,"[26788, 26789]","[24470, 4976, 9979, 10297, 2648, 22925, 20113, 36814, 11078, 11010]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.33,17.55,0.044,129.92
CLIP baseline — clean test,CLIP,False,clean,clean,test_q153,data/images/30083.jpg,Accessories,1,[26972],"[24803, 29129, 26972, 25954, 7172, 41111, 5791, 20149, 21962, 43695]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.3333,113.52,16.85,0.042,130.4
CLIP baseline — clean test,CLIP,False,clean,clean,test_q154,data/images/22559.jpg,Personal Care,1,[27037],"[27037, 9544, 26721, 43471, 29499, 9667, 32683, 4474, 27672, 3870]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.94,18.13,0.067,133.14
CLIP baseline — clean test,CLIP,False,clean,clean,test_q155,data/images/46529.jpg,Accessories,1,[27283],"[1119, 37207, 18897, 34472, 22546, 4593, 38623, 40255, 30903, 11352]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.01,17.47,0.049,127.52
CLIP baseline — clean test,CLIP,False,clean,clean,test_q156,data/images/51288.jpg,Accessories,1,[27523],"[27523, 8882, 9907, 23544, 24556, 21196, 21789, 11196, 4622, 33398]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108.6,17.58,0.04,126.22
CLIP baseline — clean test,CLIP,False,clean,clean,test_q157,data/images/27839.jpg,Accessories,1,[27621],"[26978, 23104, 20912, 10529, 11729, 17494, 5978, 14468, 9525, 2487]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.53,17.98,0.046,149.55
CLIP baseline — clean test,CLIP,False,clean,clean,test_q158,data/images/13890.jpg,Apparel,1,[28534],"[15847, 2732, 11036, 8861, 6618, 36919, 28949, 13605, 15370, 9460]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.27,17.72,0.068,128.07
CLIP baseline — clean test,CLIP,False,clean,clean,test_q159,data/images/11161.jpg,Apparel,1,[28681],"[28681, 19829, 19824, 37949, 3037, 26537, 24959, 22096, 13899, 13898]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112.22,16.67,0.044,128.94
CLIP baseline — clean test,CLIP,False,clean,clean,test_q160,data/images/40198.jpg,Apparel,1,[28706],"[28706, 43095, 25640, 10825, 15659, 33864, 25243, 39430, 11468, 33384]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115.36,16.43,0.041,131.83
CLIP baseline — clean test,CLIP,False,clean,clean,test_q161,data/images/30756.jpg,Apparel,1,[28810],"[23095, 18000, 36973, 23333, 34693, 39517, 11996, 37614, 23625, 15570]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.51,17.01,0.042,128.57
CLIP baseline — clean test,CLIP,False,clean,clean,test_q162,data/images/52828.jpg,Accessories,2,"[28835, 28836]","[28835, 5571, 43074, 7002, 2838, 4914, 2837, 8634, 22752, 5570]",1,1.0,0.2,0.1,0.5,0.5,0.5,1.0,1.0,1.0,1.0,125.71,17.42,0.042,143.17
CLIP baseline — clean test,CLIP,False,clean,clean,test_q163,data/images/41993.jpg,Apparel,2,"[28988, 28989]","[28989, 28988, 668, 23707, 30713, 30712, 39871, 40676, 29244, 29054]",2,1.0,0.4,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,132.98,17.6,0.043,150.63
CLIP baseline — clean test,CLIP,False,clean,clean,test_q164,data/images/52121.jpg,Apparel,1,[29030],"[29030, 27987, 26436, 24281, 24278, 25037, 25036, 25035, 4998, 14098]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113.37,17.82,0.044,131.23
CLIP baseline — clean test,CLIP,False,clean,clean,test_q165,data/images/32970.jpg,Apparel,2,"[29100, 29101]","[8987, 16749, 29100, 34998, 33127, 10223, 8986, 21175, 34026, 29122]",1,0.0,0.2,0.1,0.0,0.5,0.5,0.0,1.0,1.0,0.3333,113.88,17.47,0.042,131.4
CLIP baseline — clean test,CLIP,False,clean,clean,test_q166,data/images/13447.jpg,Apparel,1,[29224],"[30280, 20515, 24466, 9270, 6567, 26742, 42908, 10015, 5671, 23153]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.26,17.31,0.042,127.61
CLIP baseline — clean test,CLIP,False,clean,clean,test_q167,data/images/11927.jpg,Footwear,1,[29504],"[40815, 29504, 27226, 41013, 8885, 31600, 34786, 36998, 37654, 33017]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.5,112.78,17.54,0.043,130.36
CLIP baseline — clean test,CLIP,False,clean,clean,test_q168,data/images/22104.jpg,Footwear,1,[29518],"[9933, 9983, 23699, 42322, 19784, 9094, 8458, 6074, 43060, 2618]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.87,17.77,0.042,132.68
CLIP baseline — clean test,CLIP,False,clean,clean,test_q169,data/images/44123.jpg,Personal Care,1,[29655],"[29655, 41973, 32578, 29531, 38538, 17079, 29532, 17127, 39890, 19815]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115.71,19.62,0.043,135.38
CLIP baseline — clean test,CLIP,False,clean,clean,test_q170,data/images/28097.jpg,Apparel,1,[29879],"[29879, 32788, 9331, 8761, 29894, 5997, 36400, 42107, 26604, 41548]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,134.68,15.5,0.045,150.22
CLIP baseline — clean test,CLIP,False,clean,clean,test_q171,data/images/57907.jpg,Accessories,1,[29914],"[29914, 5834, 18600, 17181, 16868, 34921, 42258, 18604, 18607, 18966]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,111.0,20.0,0.047,131.04
CLIP baseline — clean test,CLIP,False,clean,clean,test_q172,data/images/58517.jpg,Apparel,1,[29934],"[266, 31452, 38583, 30852, 6069, 29401, 36996, 9741, 17389, 2367]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.97,17.68,0.042,139.69
CLIP baseline — clean test,CLIP,False,clean,clean,test_q173,data/images/40147.jpg,Apparel,1,[30094],"[30094, 31877, 33479, 30631, 28251, 20836, 5531, 9691, 9690, 9689]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112.43,16.18,0.046,128.66
CLIP baseline — clean test,CLIP,False,clean,clean,test_q174,data/images/27189.jpg,Apparel,1,[30646],"[21081, 31002, 11622, 35026, 37010, 10609, 25314, 9915, 22736, 10608]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.25,17.43,0.042,151.72
